CREATED_DATE,SPECIES,LATITUDE,LONGITUDE
2018 Jan 17 06:32:00 AM,RED NECKED WALLABY,-35.22841677,149.1941397
2018 Jan 17 11:45:00 AM,BROWN SNAKE,-35.24847525,149.0956052
2018 Jan 19 01:24:00 PM,WALLAROO,-35.40401625,149.0525904
2018 Jan 21 12:54:00 PM,BRUSHTAIL POSSUM,-35.19283178,149.117638
2018 Jan 24 10:20:00 AM,WOMBAT,-35.41300757,149.0981926
2018 Jan 25 02:36:00 PM,BROWN SNAKE,-35.20745492,149.1209069
2018 Jan 25 02:38:00 PM,BRUSHTAIL POSSUM,-35.22096253,149.0809581
2018 Jan 25 02:39:00 PM,BRUSHTAIL POSSUM,-35.19962632,149.1038749
2018 Jan 25 02:41:00 PM,DUCK,-35.28382318,149.1101298
2018 Jan 26 09:28:00 AM,WOMBAT,-35.20209197,148.9116514
2018 Jan 29 09:55:00 AM,EASTERN GREY KANGAROO,-35.26927492,149.1510251
2018 Jan 31 06:41:00 AM,EASTERN GREY KANGAROO,-35.28346384,149.1936687
2018 Jul 01 10:35:00 AM,WOMBAT,-35.26908147,149.0662911
2018 Jul 01 11:45:00 PM,BRUSHTAIL POSSUM,-35.44004512,149.1467645
2018 Jul 03 08:33:00 AM,WOMBAT,-35.38154806,149.0670254
2018 Jul 03 09:57:00 PM,EASTERN GREY KANGAROO,-35.38516268,149.062163
2018 Jul 04 01:44:00 PM,WALLAROO,-35.3945474,149.1120843
2018 Jul 04 07:40:00 AM,WALLAROO,-35.22122645,149.1816679
2018 Jul 04 07:54:00 AM,WALLAROO,-35.33687975,149.1825319
2018 Jul 04 10:04:00 AM,EASTERN GREY KANGAROO,-35.25010592,149.0635545
2018 Jul 04 12:42:00 PM,EASTERN GREY KANGAROO,-35.29104695,149.0867481
2018 Jul 05 09:08:00 PM,WOMBAT,-35.44169085,149.0540916
2018 Jul 07 04:14:00 PM,EASTERN GREY KANGAROO,-35.2320098,149.1934758
2018 Jul 08 07:36:00 AM,EASTERN GREY KANGAROO,-35.21711267,149.0306439
2018 Jul 08 08:22:00 PM,EASTERN GREY KANGAROO,-35.4003354,149.1499003
2018 Jul 08 10:17:00 AM,EASTERN GREY KANGAROO,-35.50816575,149.0852807
2018 Jul 08 10:32:00 PM,EASTERN GREY KANGAROO,-35.30980971,149.0557639
2018 Jul 09 02:10:00 PM,BRUSHTAIL POSSUM,-35.34293813,149.07575
2018 Jul 09 03:10:00 PM,EASTERN GREY KANGAROO,-35.23159136,149.0788316
2018 Jul 09 08:58:00 AM,WOMBAT,-35.48850098,149.1506027
2018 Jul 09 08:59:00 AM,WOMBAT,-35.39555073,149.1497166
2018 Jul 10 12:30:00 PM,EASTERN GREY KANGAROO,-35.18134315,149.1523312
2018 Jul 10 12:38:00 PM,EASTERN GREY KANGAROO,-35.41290795,149.1463244
2018 Jul 11 07:14:00 AM,EASTERN GREY KANGAROO,-35.43570191,149.1486535
2018 Jul 11 08:53:00 AM,EASTERN GREY KANGAROO,-35.21465992,149.1888416
2018 Jul 11 10:17:00 AM,EASTERN GREY KANGAROO,-35.26812278,148.9959187
2018 Jul 11 10:39:00 AM,EASTERN GREY KANGAROO,-35.36447823,149.1472796
2018 Jul 12 01:29:00 PM,EASTERN GREY KANGAROO,-35.34504398,149.0474989
2018 Jul 12 05:11:00 PM,EASTERN GREY KANGAROO,-35.28800028,148.9793379
2018 Jul 12 10:18:00 AM,RED NECKED WALLABY,-35.43969078,149.1556416
2018 Jul 13 02:32:00 PM,EASTERN GREY KANGAROO,-35.39304022,149.0501019
2018 Jul 13 02:41:00 AM,EASTERN GREY KANGAROO,-35.250379,149.1219561
2018 Jul 13 02:45:00 PM,WOMBAT,-35.3311361,149.044868
2018 Jul 13 04:44:00 PM,EASTERN GREY KANGAROO,-35.5467351,149.1226108
2018 Jul 13 10:56:00 AM,BRUSHTAIL POSSUM,-35.32008447,149.1362674
2018 Jul 14 11:13:00 AM,WALLAROO,-35.31930127,149.0700797
2018 Jul 15 06:54:00 PM,WALLABY,-35.22392662,149.1128751
2018 Jul 15 09:01:00 AM,EASTERN GREY KANGAROO,-35.2994117,149.0673042
2018 Jul 16 02:02:00 PM,WALLAROO,-35.44489088,149.1120921
2018 Jul 16 02:26:00 PM,EASTERN GREY KANGAROO,-35.29294338,149.0647536
2018 Jul 16 07:14:00 AM,EASTERN GREY KANGAROO,-35.38374758,149.1085084
2018 Jul 16 10:38:00 PM,WOMBAT,-35.44327857,149.0781888
2018 Jul 16 10:45:00 PM,WOMBAT,-35.1998699,149.0832015
2018 Jul 17 08:51:00 AM,WALLAROO,-35.38109441,149.1192978
2018 Jul 18 05:58:00 PM,EASTERN GREY KANGAROO,-35.37182406,149.0679937
2018 Jul 19 01:34:00 PM,EASTERN GREY KANGAROO,-35.38265543,149.0924715
2018 Jul 19 02:10:00 PM,WALLAROO,-35.39336495,149.074058
2018 Jul 19 09:17:00 AM,WALLABY,-35.22341403,149.1716905
2018 Jul 19 09:56:00 AM,EASTERN GREY KANGAROO,-35.32463575,149.1677957
2018 Jul 20 09:46:00 AM,EASTERN GREY KANGAROO,-35.37653946,149.0932296
2018 Jul 20 09:47:00 AM,EASTERN GREY KANGAROO,-35.27293444,149.0930061
2018 Jul 20 10:04:00 AM,WALLAROO,-35.26971842,149.1046912
2018 Jul 20 10:18:00 AM,WOMBAT,-35.25047978,149.0399103
2018 Jul 21 02:36:00 AM,WALLABY,-35.29362855,149.108541
2018 Jul 21 06:02:00 AM,EASTERN GREY KANGAROO,-35.21751588,149.1428216
2018 Jul 21 07:58:00 AM,EASTERN GREY KANGAROO,-35.24741352,149.1953082
2018 Jul 21 08:27:00 AM,EASTERN GREY KANGAROO,-35.2684468,149.1791283
2018 Jul 21 11:18:00 AM,EASTERN GREY KANGAROO,-35.29277382,149.1505317
2018 Jul 22 07:38:00 AM,EASTERN GREY KANGAROO,-35.23602954,149.0612964
2018 Jul 22 08:07:00 PM,EASTERN GREY KANGAROO,-35.17856725,149.1357532
2018 Jul 22 12:44:00 PM,EASTERN GREY KANGAROO,-35.44439617,149.0661601
2018 Jul 24 08:43:00 AM,EASTERN GREY KANGAROO,-35.27081845,149.027093
2018 Jul 24 08:52:00 PM,EASTERN GREY KANGAROO,-35.27160211,149.1221075
2018 Jul 24 09:00:00 AM,EASTERN GREY KANGAROO,-35.44086487,149.0874174
2018 Jul 24 10:27:00 AM,EASTERN GREY KANGAROO,-35.29157438,149.1238239
2018 Jul 24 11:04:00 AM,EASTERN GREY KANGAROO,-35.35055187,149.1502527
2018 Jul 24 11:41:00 AM,EASTERN GREY KANGAROO,-35.32518328,149.1948152
2018 Jul 25 01:40:00 PM,BRUSHTAIL POSSUM,-35.17547578,149.1207194
2018 Jul 25 09:07:00 PM,WALLAROO,-35.45572924,149.1038054
2018 Jul 25 11:06:00 PM,WOMBAT,-35.34147442,149.0907658
2018 Jul 26 01:12:00 AM,EASTERN GREY KANGAROO,-35.19016372,149.1492745
2018 Jul 26 01:52:00 PM,WALLAROO,-35.43240958,149.1350975
2018 Jul 26 02:02:00 PM,WALLAROO,-35.4172121,149.1436101
2018 Jul 26 02:07:00 PM,EASTERN GREY KANGAROO,-35.40248713,149.1459275
2018 Jul 26 02:38:00 PM,EASTERN GREY KANGAROO,-35.39449305,149.1591147
2018 Jul 26 02:45:00 PM,EASTERN GREY KANGAROO,-35.38611127,149.1366602
2018 Jul 26 03:07:00 PM,EASTERN GREY KANGAROO,-35.25112273,149.1092406
2018 Jul 26 10:31:00 AM,RED NECKED WALLABY,-35.25689797,149.2111559
2018 Jul 27 02:49:00 PM,EASTERN GREY KANGAROO,-35.37951082,149.0670544
2018 Jul 27 02:55:00 PM,EASTERN GREY KANGAROO,-35.42750575,149.0881095
2018 Jul 27 11:21:00 AM,BRUSHTAIL POSSUM,-35.37436352,149.1336216
2018 Jul 28 08:02:00 AM,WALLAROO,-35.41183532,149.1365382
2018 Jul 28 10:54:00 AM,WALLAROO,-35.37757319,149.0734014
2018 Jul 28 10:56:00 AM,WALLAROO,-35.28053733,149.0734009
2018 Jul 28 11:04:00 AM,WALLABY,-35.39150235,149.1126769
2018 Jul 29 02:25:00 PM,EASTERN GREY KANGAROO,-35.27007965,149.1944909
2018 Jul 29 06:09:00 PM,WOMBAT,-35.46094677,149.0591304
2018 Jul 30 08:40:00 AM,RED NECKED WALLABY,-35.29000553,149.0923389
2018 Jul 31 09:39:00 AM,WALLAROO,-35.20836655,149.1043516
2018 Jul 31 09:53:00 AM,WALLAROO,-35.34735483,149.1923241
2018 Jul 31 10:31:00 AM,WALLABY,-35.34544468,149.148561
2018 Jul 31 10:53:00 AM,EASTERN GREY KANGAROO,-35.41005697,149.1009068
2018 Jun 01 02:29:00 PM,WALLAROO,-35.26189469,149.0635259
2018 Jun 01 08:15:00 AM,WOMBAT,-35.35381315,149.0855782
2018 Jun 01 09:05:00 AM,EASTERN GREY KANGAROO,-35.22917843,149.1120815
2018 Jun 01 11:15:00 AM,EASTERN GREY KANGAROO,-35.27512637,149.0708472
2018 Jun 02 08:57:00 AM,EASTERN GREY KANGAROO,-35.20668973,149.1919786
2018 Jun 03 02:05:00 PM,WALLABY,-35.3132297,149.1087656
2018 Jun 03 06:22:00 PM,EASTERN GREY KANGAROO,-35.32525563,149.0514669
2018 Jun 03 08:28:00 AM,WALLAROO,-35.29471157,149.088298
2018 Jun 03 08:30:00 PM,WOMBAT,-35.27445235,149.1479688
2018 Jun 04 11:39:00 AM,EASTERN GREY KANGAROO,-35.27149998,149.0750671
2018 Jun 05 04:54:00 PM,EASTERN GREY KANGAROO,-35.2937027,149.0309858
2018 Jun 06 01:51:00 PM,WALLAROO,-35.2840699,149.1829719
2018 Jun 06 08:19:00 AM,WALLAROO,-35.27783483,149.1836637
2018 Jun 06 09:23:00 PM,WALLAROO,-35.3996818,149.071261
2018 Jun 07 03:10:00 PM,WALLABY,-35.36879343,149.1159722
2018 Jun 08 01:12:00 PM,WALLAROO,-35.28836145,149.1861503
2018 Jun 08 01:26:00 PM,EASTERN GREY KANGAROO,-35.38424866,149.1676465
2018 Jun 08 06:57:00 PM,BRUSHTAIL POSSUM,-35.28887862,149.0798022
2018 Jun 08 07:25:00 PM,EASTERN GREY KANGAROO,-35.27752379,149.1683416
2018 Jun 08 08:40:00 AM,EASTERN GREY KANGAROO,-35.32427992,149.0699307
2018 Jun 08 09:35:00 AM,WALLABY,-35.25157178,149.2627322
2018 Jun 08 12:24:00 PM,EASTERN GREY KANGAROO,-35.2135195,149.0853834
2018 Jun 09 12:14:00 PM,BRUSHTAIL POSSUM,-35.33890598,149.0594234
2018 Jun 10 07:51:00 AM,EASTERN GREY KANGAROO,-35.22931755,149.1715221
2018 Jun 11 03:33:00 PM,WOMBAT,-35.36214235,149.0693952
2018 Jun 11 03:33:00 PM,WOMBAT,-35.50838585,149.0587208
2018 Jun 11 09:27:00 AM,EASTERN GREY KANGAROO,-35.44330592,149.0999947
2018 Jun 11 11:26:00 AM,WALLAROO,-35.33431582,149.09045
2018 Jun 12 02:59:00 PM,EASTERN GREY KANGAROO,-35.41434657,149.0879457
2018 Jun 12 08:48:00 AM,EASTERN GREY KANGAROO,-35.44309378,149.08455
2018 Jun 13 01:21:00 PM,WOMBAT,-35.27897663,149.06732
2018 Jun 13 01:59:00 PM,EASTERN GREY KANGAROO,-35.33644718,149.093979
2018 Jun 14 09:42:00 AM,EASTERN GREY KANGAROO,-35.32372921,149.0886569
2018 Jun 15 11:43:00 AM,EASTERN GREY KANGAROO,-35.39504659,149.1531162
2018 Jun 16 01:50:00 PM,WALLABY,-35.39872463,149.1562703
2018 Jun 16 09:31:00 AM,WALLAROO,-35.39492787,149.1412035
2018 Jun 17 06:43:00 PM,WALLABY,-35.37384797,149.0826502
2018 Jun 17 10:42:00 AM,EASTERN GREY KANGAROO,-35.34905498,149.1882987
2018 Jun 18 01:32:00 PM,EASTERN GREY KANGAROO,-35.15561373,149.0626747
2018 Jun 18 01:33:00 AM,EASTERN GREY KANGAROO,-35.41031273,149.1396502
2018 Jun 18 06:55:00 PM,EASTERN GREY KANGAROO,-35.44562788,149.0981316
2018 Jun 19 06:28:00 PM,EASTERN GREY KANGAROO,-35.35288395,149.0989496
2018 Jun 19 09:37:00 AM,EASTERN GREY KANGAROO,-35.27783382,149.0804879
2018 Jun 20 08:40:00 AM,EASTERN GREY KANGAROO,-35.27680612,149.1230523
2018 Jun 21 08:19:00 AM,WALLAROO,-35.32926299,149.1874662
2018 Jun 22 02:46:00 PM,EASTERN GREY KANGAROO,-35.40907785,149.1349382
2018 Jun 22 09:12:00 PM,BRUSHTAIL POSSUM,-35.18647984,149.1324859
2018 Jun 22 11:59:00 AM,WALLABY,-35.44353287,149.1149128
2018 Jun 23 05:50:00 PM,EASTERN GREY KANGAROO,-35.3824583,149.0627401
2018 Jun 23 08:12:00 PM,WALLAROO,-35.37724506,149.0700959
2018 Jun 23 09:38:00 PM,EASTERN GREY KANGAROO,-35.2716761,149.0959596
2018 Jun 24 01:19:00 PM,WALLAROO,-35.34528628,149.1317813
2018 Jun 24 02:03:00 PM,EASTERN GREY KANGAROO,-35.39239413,149.1211297
2018 Jun 24 02:16:00 PM,EASTERN GREY KANGAROO,-35.34463521,149.1023509
2018 Jun 25 08:07:00 PM,WALLAROO,-35.36874135,148.9943776
2018 Jun 25 08:12:00 AM,EASTERN GREY KANGAROO,-35.459678,149.0959275
2018 Jun 25 10:27:00 PM,WALLAROO,-35.53373795,149.1116772
2018 Jun 26 01:31:00 PM,EASTERN GREY KANGAROO,-35.38757683,149.1190314
2018 Jun 26 09:42:00 PM,RED NECKED WALLABY,-35.41044482,149.1100271
2018 Jun 27 03:56:00 PM,WALLAROO,-35.1903762,148.989015
2018 Jun 27 07:01:00 AM,RED NECKED WALLABY,-35.22850293,149.0909807
2018 Jun 27 08:54:00 AM,EASTERN GREY KANGAROO,-35.40645741,149.1225738
2018 Jun 27 08:55:00 AM,EASTERN GREY KANGAROO,-35.32149612,149.1294741
2018 Jun 28 10:15:00 PM,WOMBAT,-35.24895487,149.0891029
2018 Jun 28 10:21:00 AM,EASTERN GREY KANGAROO,-35.30711094,149.1225685
2018 Jun 28 11:28:00 AM,EASTERN GREY KANGAROO,-35.39966236,149.1487409
2018 Jun 29 09:16:00 AM,EASTERN GREY KANGAROO,-35.22919848,149.1948371
2018 Jun 30 02:06:00 PM,COCKATOO,-35.50793043,149.1518893
2018 Jun 30 09:48:00 AM,WALLAROO,-35.18554073,149.104752
2018 Mar 01 06:43:00 AM,EASTERN GREY KANGAROO,-35.26396367,149.0981542
2018 Mar 03 01:38:00 PM,EASTERN GREY KANGAROO,-35.33060185,149.0742089
2018 Mar 03 06:45:00 PM,EASTERN GREY KANGAROO,-35.34583731,149.1097444
2018 Mar 04 12:54:00 PM,EASTERN GREY KANGAROO,-35.15710497,149.0931569
2018 Mar 07 07:26:00 AM,EASTERN GREY KANGAROO,-35.28179788,149.1218819
2018 Mar 08 07:42:00 AM,EASTERN GREY KANGAROO,-35.38089825,149.0944814
2018 Mar 09 08:18:00 AM,RED NECKED WALLABY,-35.24071787,149.0873217
2018 Mar 09 09:27:00 AM,BRUSHTAIL POSSUM,-35.28513475,149.1294653
2018 Mar 11 07:00:00 AM,EASTERN GREY KANGAROO,-35.32115088,149.1230703
2018 Mar 11 07:20:00 AM,SWAMP WALLABY,-35.33738755,149.0660552
2018 Mar 11 09:55:00 AM,EASTERN GREY KANGAROO,-35.34762957,149.1835585
2018 Mar 14 02:50:00 PM,BROWN SNAKE,-35.44346556,149.1945337
2018 Mar 14 08:42:00 AM,EASTERN GREY KANGAROO,-35.2477008,149.1861428
2018 Mar 15 01:32:00 PM,WALLAROO,-35.20783685,149.1822262
2018 Mar 16 08:19:00 PM,WALLABY,-35.2854796,149.1221528
2018 Mar 17 01:20:00 PM,BROWN SNAKE,-35.21314473,149.13685
2018 Mar 20 07:06:00 AM,EASTERN GREY KANGAROO,-35.40609729,149.1318182
2018 Mar 20 08:02:00 AM,EASTERN GREY KANGAROO,-35.3488342,149.0642458
2018 Mar 20 09:05:00 AM,EASTERN GREY KANGAROO,-35.3840147,149.0921097
2018 Mar 22 09:09:00 AM,BRUSHTAIL POSSUM,-35.1737035,149.1665916
2018 Mar 27 06:39:00 PM,WOMBAT,-35.28186458,149.0815031
2018 Mar 29 01:21:00 PM,RED NECKED WALLABY,-35.37402849,149.048033
2018 Mar 30 11:01:00 AM,EASTERN GREY KANGAROO,-35.21739686,149.1793821
2018 Mar 31 05:10:00 AM,EASTERN GREY KANGAROO,-35.36713064,149.1280915
2018 Mar 31 07:48:00 AM,WALLABY,-35.18107899,149.0981591
2018 Mar 31 12:07:00 PM,EASTERN GREY KANGAROO,-35.39593986,149.0853308
2018 May 02 01:12:00 PM,EASTERN GREY KANGAROO,-35.33209633,149.0924864
2018 May 02 08:55:00 PM,EASTERN GREY KANGAROO,-35.37242046,149.2382218
2018 May 02 08:56:00 PM,EASTERN GREY KANGAROO,-35.33580977,149.086352
2018 May 03 08:03:00 PM,SWAN,-35.23073918,149.1344032
2018 May 04 10:53:00 AM,WALLAROO,-35.3854981,149.0713498
2018 May 04 11:17:00 AM,EASTERN GREY KANGAROO,-35.38892757,149.145056
2018 May 05 02:16:00 PM,WOMBAT,-35.44530253,149.1672598
2018 May 05 10:25:00 PM,EASTERN GREY KANGAROO,-35.2777441,149.1306697
2018 May 06 02:29:00 AM,RED NECKED WALLABY,-35.44337608,149.1080194
2018 May 06 08:03:00 PM,WOMBAT,-35.2237118,149.07118
2018 May 09 09:01:00 PM,WOMBAT,-35.25488245,149.0269295
2018 May 09 10:15:00 AM,WALLAROO,-35.25940055,149.0761578
2018 May 09 12:02:00 PM,EASTERN GREY KANGAROO,-35.27922593,149.0788127
2018 May 11 12:05:00 PM,EASTERN GREY KANGAROO,-35.38393693,149.0916546
2018 May 13 09:18:00 AM,EASTERN GREY KANGAROO,-35.18199485,149.1774423
2018 May 13 11:52:00 AM,WALLAROO,-35.25193805,149.111777
2018 May 14 06:23:00 AM,EASTERN GREY KANGAROO,-35.40871287,149.3714395
2018 May 14 09:07:00 PM,WALLABY,-35.18141428,149.0918355
2018 May 15 02:39:00 PM,WOMBAT,-35.44045872,149.0873527
2018 May 15 07:42:00 PM,WALLAROO,-35.28119306,149.1096412
2018 May 15 07:43:00 PM,WALLABY,-35.44504462,149.1094741
2018 May 15 08:51:00 AM,EASTERN GREY KANGAROO,-35.34557667,149.1665652
2018 May 16 10:54:00 AM,WOMBAT,-35.36286815,149.0298565
2018 May 19 08:58:00 AM,EASTERN GREY KANGAROO,-35.2041348,149.1163499
2018 May 20 02:42:00 PM,EASTERN GREY KANGAROO,-35.42511403,149.1135753
2018 May 20 11:08:00 AM,WALLABY,-35.30833275,149.1039166
2018 May 21 02:11:00 PM,RED NECKED WALLABY,-35.42046167,149.1109328
2018 May 21 05:18:00 AM,WALLAROO,-35.40897127,149.1383315
2018 May 21 09:21:00 AM,EASTERN GREY KANGAROO,-35.44400242,149.1625726
2018 May 22 09:09:00 AM,WALLABY,-35.29641497,149.0879236
2018 May 22 09:39:00 AM,EASTERN GREY KANGAROO,-35.2604536,149.1134505
2018 May 22 10:36:00 AM,WALLAROO,-35.33563843,149.0816104
2018 May 22 11:18:00 PM,EASTERN GREY KANGAROO,-35.34566142,149.0897452
2018 May 22 12:54:00 PM,EASTERN GREY KANGAROO,-35.33169957,149.1219555
2018 May 22 12:55:00 PM,WALLAROO,-35.38350157,149.0828011
2018 May 23 11:51:00 AM,WALLAROO,-35.422982,149.1121118
2018 May 23 11:58:00 AM,WALLAROO,-35.29632618,149.1420827
2018 May 24 07:18:00 AM,WALLABY,-35.21766208,149.1857242
2018 May 26 06:46:00 AM,EASTERN GREY KANGAROO,-35.286204,149.1458203
2018 May 26 08:38:00 AM,EASTERN GREY KANGAROO,-35.26455813,149.0025306
2018 May 26 09:29:00 AM,WALLAROO,-35.25778385,149.1193355
2018 May 26 11:01:00 AM,WOMBAT,-35.17553357,148.9357979
2018 May 27 02:10:00 PM,EASTERN GREY KANGAROO,-35.35626049,149.1615688
2018 May 27 02:12:00 PM,WALLABY,-35.25046792,149.1333098
2018 May 27 05:08:00 PM,BRUSHTAIL POSSUM,-35.18204564,149.0364233
2018 May 27 09:53:00 AM,WOMBAT,-35.42197297,149.1183623
2018 May 28 02:00:00 AM,WALLAROO,-35.32752627,149.1815402
2018 May 28 02:58:00 PM,WALLABY,-35.27513115,149.0924368
2018 May 28 08:51:00 AM,WOMBAT,-35.45464465,149.1500573
2018 May 28 12:33:00 PM,WALLAROO,-35.36927392,149.0338684
2018 May 29 09:06:00 AM,EASTERN GREY KANGAROO,-35.25803702,149.1297429
2018 May 29 09:16:00 AM,EASTERN GREY KANGAROO,-35.40603725,149.0270963
2018 May 29 11:17:00 AM,EASTERN GREY KANGAROO,-35.34451198,149.0150172
2018 May 31 01:19:00 AM,WOMBAT,-35.34459172,149.0539123
2018 May 31 03:05:00 PM,EASTERN GREY KANGAROO,-35.35319533,149.1844889
2018 Nov 01 08:02:00 AM,WALLAROO,-35.20702088,149.1242584
2018 Nov 01 10:06:00 AM,WALLAROO,-35.40374698,149.1139119
2018 Nov 02 09:35:00 PM,EASTERN GREY KANGAROO,-35.31911382,149.1415183
2018 Nov 04 05:21:00 PM,WALLABY,-35.28710958,148.9672662
2018 Nov 05 07:01:00 AM,EASTERN GREY KANGAROO,-35.37692418,149.083922
2018 Nov 07 07:51:00 AM,WOMBAT,-35.45278502,149.0812858
2018 Nov 08 12:39:00 PM,BRUSHTAIL POSSUM,-35.38222682,149.1186939
2018 Nov 09 02:16:00 PM,BRUSHTAIL POSSUM,-35.1682684,149.1337237
2018 Nov 09 07:18:00 AM,EASTERN GREY KANGAROO,-35.28210867,149.0508207
2018 Nov 10 09:18:00 AM,RED NECKED WALLABY,-35.40831003,149.0872634
2018 Nov 11 01:04:00 PM,EASTERN GREY KANGAROO,-35.21933422,149.1049073
2018 Nov 11 12:51:00 PM,WALLABY,-35.21871617,149.0936404
2018 Nov 12 08:56:00 AM,EASTERN GREY KANGAROO,-35.23281245,149.1455238
2018 Nov 12 09:59:00 PM,WALLAROO,-35.23680052,149.0574312
2018 Nov 13 06:41:00 PM,DUCK,-35.23461372,149.1410882
2018 Nov 14 11:36:00 AM,BRUSHTAIL POSSUM,-35.4028237,149.0913059
2018 Nov 15 01:56:00 PM,BRUSHTAIL POSSUM,-35.32084947,149.1469213
2018 Nov 15 09:24:00 PM,EASTERN GREY KANGAROO,-35.4625479,149.0958676
2018 Nov 16 02:12:00 PM,WOMBAT,-35.254512,149.0774238
2018 Nov 16 02:13:00 PM,BRUSHTAIL POSSUM,-35.2223953,149.1553755
2018 Nov 17 06:18:00 AM,EASTERN GREY KANGAROO,-35.30172875,149.1002642
2018 Nov 19 01:19:00 PM,BROWN SNAKE,-35.31341804,149.1452808
2018 Nov 19 07:40:00 AM,EASTERN GREY KANGAROO,-35.34728618,149.1948257
2018 Nov 19 08:52:00 AM,EASTERN GREY KANGAROO,-35.31638732,149.1288159
2018 Nov 20 11:20:00 AM,WALLABY,-35.45628873,149.180527
2018 Nov 22 06:23:00 PM,EASTERN GREY KANGAROO,-35.4340881,149.2385966
2018 Nov 22 07:26:00 PM,EASTERN GREY KANGAROO,-35.329034,149.0756481
2018 Nov 22 08:38:00 AM,WALLABY,-35.32990065,149.1563458
2018 Nov 22 10:59:00 AM,RED NECKED WALLABY,-35.44688153,149.1391346
2018 Nov 22 12:05:00 PM,EASTERN GREY KANGAROO,-35.44704127,149.0928296
2018 Nov 24 09:14:00 PM,EASTERN GREY KANGAROO,-35.26073145,149.1202907
2018 Nov 25 08:31:00 AM,WALLABY,-35.38274572,149.0600956
2018 Nov 26 09:16:00 AM,BROWN SNAKE,-35.33061835,149.0755599
2018 Nov 26 09:18:00 AM,RED NECKED WALLABY,-35.23637203,149.0509094
2018 Nov 26 12:54:00 PM,BRUSHTAIL POSSUM,-35.31243912,149.0116335
2018 Nov 28 03:22:00 PM,EASTERN GREY KANGAROO,-35.30424737,149.1477155
2018 Nov 30 01:39:00 PM,BRUSHTAIL POSSUM,-35.27996395,149.1316713
2018 Oct 01 09:52:00 PM,EASTERN GREY KANGAROO,-35.20045806,149.1119252
2018 Oct 03 02:07:00 PM,BRUSHTAIL POSSUM,-35.23402398,149.0699695
2018 Oct 03 04:17:00 AM,WALLABY,-35.33039347,149.0274947
2018 Oct 04 10:20:00 AM,EASTERN GREY KANGAROO,-35.23671373,149.1247982
2018 Oct 04 10:27:00 AM,WALLAROO,-35.4450367,149.0599606
2018 Oct 05 06:52:00 AM,EASTERN GREY KANGAROO,-35.31473913,149.165895
2018 Oct 05 12:12:00 PM,BRUSHTAIL POSSUM,-35.31906067,149.1536099
2018 Oct 06 03:29:00 AM,EASTERN GREY KANGAROO,-35.35079235,149.0722745
2018 Oct 06 05:59:00 AM,WOMBAT,-35.17800406,149.0752616
2018 Oct 06 08:34:00 AM,BRUSHTAIL POSSUM,-35.25481974,149.1414213
2018 Oct 07 01:07:00 PM,COCKATOO,-35.38805448,149.0774048
2018 Oct 07 09:50:00 AM,MAGPIES,-35.20071992,149.0488238
2018 Oct 07 09:51:00 AM,MAGPIES,-35.44347757,149.049035
2018 Oct 10 01:42:00 PM,EASTERN GREY KANGAROO,-35.21954808,149.0560094
2018 Oct 12 10:16:00 PM,EASTERN GREY KANGAROO,-35.36495077,149.1209696
2018 Oct 13 07:15:00 PM,EASTERN GREY KANGAROO,-35.445434,149.1256162
2018 Oct 14 07:54:00 AM,BRUSHTAIL POSSUM,-35.3588339,149.0783566
2018 Oct 14 08:05:00 AM,BRUSHTAIL POSSUM,-35.20696372,149.0528054
2018 Oct 15 01:25:00 PM,EASTERN GREY KANGAROO,-35.31876543,149.0858308
2018 Oct 16 07:57:00 AM,WOMBAT,-35.32736006,149.0267172
2018 Oct 16 12:21:00 AM,WOMBAT,-35.25617243,149.0322466
2018 Oct 17 09:56:00 AM,MAGPIES,-35.4228726,149.127702
2018 Oct 17 11:15:00 AM,EASTERN GREY KANGAROO,-35.21874817,149.0776133
2018 Oct 19 02:58:00 PM,BROWN SNAKE,-35.20122122,149.1826058
2018 Oct 19 08:44:00 PM,BROWN SNAKE,-35.26632067,149.0626892
2018 Oct 19 09:18:00 AM,MAGPIES,-35.38187753,149.0866597
2018 Oct 19 12:59:00 PM,BROWN SNAKE,-35.32356807,149.0396665
2018 Oct 20 01:02:00 PM,BROWN SNAKE,-35.32851977,149.0533622
2018 Oct 21 07:55:00 AM,WOMBAT,-35.29359638,149.1707267
2018 Oct 21 08:39:00 AM,EASTERN GREY KANGAROO,-35.33312398,149.1803895
2018 Oct 21 12:59:00 PM,WALLABY,-35.29795755,149.1624759
2018 Oct 22 04:21:00 AM,EASTERN GREY KANGAROO,-35.17615677,149.1999166
2018 Oct 23 09:06:00 AM,EASTERN GREY KANGAROO,-35.24106735,149.1353995
2018 Oct 23 11:16:00 AM,BROWN SNAKE,-35.17570975,149.1448314
2018 Oct 23 11:42:00 AM,BROWN SNAKE,-35.27516428,149.0993085
2018 Oct 26 01:53:00 PM,BROWN SNAKE,-35.26513504,149.0418952
2018 Oct 26 06:26:00 AM,WALLABY,-35.22211494,149.0846178
2018 Oct 26 09:26:00 AM,WALLAROO,-35.30839672,149.0933917
2018 Oct 27 09:20:00 PM,MAGPIES,-35.22565592,149.1325083
2018 Oct 27 10:14:00 AM,WALLABY,-35.18757271,149.088296
2018 Oct 28 01:44:00 PM,WOMBAT,-35.27465117,149.0101573
2018 Oct 28 05:12:00 PM,WOMBAT,-35.235075,149.0131647
